Perform music for the public.,DWA from ONET,4.A.4.a.8.I01.D03,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333,0,0,0,0,0,0.2581989,0.2357023,0,0,0,0,0,0,0,0,0,0,0,0
Collaborate with others to prepare or perform artistic productions.,DWA from ONET,4.A.4.a.8.I01.D04,0,0,0,0,0,0,0,0,0,0,0,0,0.2357023,0,0,0,0,0.2041242,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Entertain public with comedic or dramatic performances.,DWA from ONET,4.A.4.a.8.I01.D05,0,0,0,0,0,0,0,0,0,0,0,0,0.2581989,0,0,0,0,0,0.2,0.1825742,0,0,0,0,0,0,0,0,0,0,0,0
Perform dances.,DWA from ONET,4.A.4.a.8.I01.D06,0,0,0,0,0,0,0,0,0,0,0,0,0.4082483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Operate gaming equipment.,DWA from ONET,4.A.4.a.8.I02.D01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2886751,0,0,0,0.2886751,0.280056,0,0,0,0,0,0,0,0,0
Conduct amusement or gaming activities.,DWA from ONET,4.A.4.a.8.I02.D02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Respond to customer problems or complaints.,DWA from ONET,4.A.4.a.8.I03.D01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2236068,0.2041242,0,0,0,0.125,0,0,0,0,0,0,0,0
Respond to customer inquiries.,DWA from ONET,4.A.4.a.8.I03.D02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2581989,0.2357023,0,0,0,0,0,0,0,0,0,0,0,0
Answer customer questions about goods or services.,DWA from ONET,4.A.4.a.8.I03.D03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.1825742,0,0,0,0,0,0,0,0,0,0,0,0
Communicate with customers to resolve complaints or ensure satisfaction.,DWA from ONET,4.A.4.a.8.I03.D04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1825742,0.1666667,0,0,0,0,0,0,0,0,0,0.1543034,0,0
Resolve customer complaints or problems.,DWA from ONET,4.A.4.a.8.I03.D05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2236068,0.2041242,0,0,0,0.125,0,0,0,0,0,0,0,0
Correspond with customers to answer questions or resolve complaints.,DWA from ONET,4.A.4.a.8.I03.D06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1825742,0.1666667,0,0,0,0,0,0,0,0,0,0,0,0
Teach basic living or other adaptive skills to patients or caregivers.,DWA from ONET,4.A.4.b.3.I01.D01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Teach life skills or strategies to clients or their families.,DWA from ONET,4.A.4.b.3.I01.D02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1825742,0.1666667,0,0,0,0,0.1290994,0,0,0,0,0,0,0
Teach daily living skills or behaviors.,DWA from ONET,4.A.4.b.3.I01.D03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Teach life skills.,DWA from ONET,4.A.4.b.3.I01.D04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Teach vocational courses.,DWA from ONET,4.A.4.b.3.I02.D01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Teach classes in area of specialization.,DWA from ONET,4.A.4.b.3.I02.D02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Teach social science courses at the college level.,DWA from ONET,4.A.4.b.3.I02.D03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lead classes or community events.,DWA from ONET,4.A.4.b.3.I02.D04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1889822,0,0
Guide class discussions.,DWA from ONET,4.A.4.b.3.I02.D05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Apply multiple teaching methods.,DWA from ONET,4.A.4.b.3.I02.D06,0,0,0,0,0,0,0,0,0,0,0,0,0.2886751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Teach online courses.,DWA from ONET,4.A.4.b.3.I02.D07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Instruct college students in social sciences or humanities disciplines.,DWA from ONET,4.A.4.b.3.I02.D08,0.1428571,0,0,0.2672612,0,0,0,0,0.1428571,0,0,0,0,0,0,0,0,0,0.1690308,0.1543034,0,0,0,0,0,0,0.1195229,0,0,0,0,0
Instruct college students in physical or life sciences.,DWA from ONET,4.A.4.b.3.I02.D09,0.1543034,0,0,0.2886751,0,0,0,0,0.1543034,0,0,0,0,0,0,0,0.2886751,0,0.1825742,0.1666667,0,0,0,0,0,0,0.1290994,0,0,0,0,0
Tutor students who need extra assistance.,DWA from ONET,4.A.4.b.3.I02.D10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.1825742,0,0,0,0,0,0,0,0,0,0,0,0
Teach humanities courses at the college level.,DWA from ONET,4.A.4.b.3.I02.D11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Teach physical science or mathematics courses at the college level.,DWA from ONET,4.A.4.b.3.I02.D12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2672612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Read to students.,DWA from ONET,4.A.4.b.3.I02.D13,0.2672612,0.5,0.3535534,0.5,0.5,0.5,0.3535534,0,0,0,0,0,0,0,0,0,0,0,0.3162278,0.2886751,0,0,0,0,0,0,0,0,0,0,0,0
Educate the public about fire safety or prevention.,DWA from ONET,4.A.4.b.3.I03.D01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.1825742,0,0,0,0,0,0,0,0,0,0,0,0
Teach safety standards or environmental compliance methods.,DWA from ONET,4.A.4.b.3.I03.D02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Provide safety training.,DWA from ONET,4.A.4.b.3.I03.D03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1825742,0,0,0,0,0,0,0
Train personnel to enhance job skills.,DWA from ONET,4.A.4.b.3.I04.D01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Train personnel on proper operational procedures.,DWA from ONET,4.A.4.b.3.I04.D02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2236068,0,0,0,0,0.1084652,0,0,0,0.1414214,0,0,0,0,0
Train others in operational procedures.,DWA from ONET,4.A.4.b.3.I04.D03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0.1212678,0,0,0,0.1581139,0,0,0,0,0
Train personnel.,DWA from ONET,4.A.4.b.3.I04.D04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Train sales personnel.,DWA from ONET,4.A.4.b.3.I04.D05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Instruct staff in work policies or procedures.,DWA from ONET,4.A.4.b.3.I04.D06,0.1690308,0,0,0.3162278,0,0,0,0,0.1690308,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1084652,0,0,0.2,0.4242641,0,0,0,0,0.2236068
Train others on performance techniques.,DWA from ONET,4.A.4.b.3.I04.D07,0,0,0,0,0,0,0,0,0,0,0,0,0.2886751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Train staff members.,DWA from ONET,4.A.4.b.3.I04.D08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Train workers in farming, forestry, or hunting techniques.",DWA from ONET,4.A.4.b.3.I04.D09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2041242,0,0,0,0,0.0990148,0,0,0.1825742,0,0,0,0,0,0
Train food preparation or food service personnel.,DWA from ONET,4.A.4.b.3.I04.D10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Train employees on environmental awareness, conservation, or safety topics.",DWA from ONET,4.A.4.b.3.I04.D11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Train personnel in organizational or compliance procedures.,DWA from ONET,4.A.4.b.3.I04.D12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1414214,0,0,0,0,0
Train construction or extraction personnel.,DWA from ONET,4.A.4.b.3.I04.D13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1212678,0,0,0,0,0,0,0,0,0
Train employees in proper work procedures.,DWA from ONET,4.A.4.b.3.I04.D14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1084652,0,0,0.2,0.2828427,0,0,0,0,0.2236068
Train personnel in technical or scientific procedures.,DWA from ONET,4.A.4.b.3.I04.D15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1414214,0,0,0,0,0
Conduct employee training programs.,DWA from ONET,4.A.4.b.3.I04.D16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Train personnel on managerial topics.,DWA from ONET,4.A.4.b.3.I04.D17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Train others on work processes.,DWA from ONET,4.A.4.b.3.I04.D18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1212678,0,0,0.2236068,0.1581139,0,0,0,0,0.25
Train transportation or material moving personnel.,DWA from ONET,4.A.4.b.3.I04.D19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Train service staff.,DWA from ONET,4.A.4.b.3.I04.D20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Train staff members in social services skills.,DWA from ONET,4.A.4.b.3.I04.D21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Instruct workers to use equipment or perform technical procedures.,DWA from ONET,4.A.4.b.3.I05.D01,0.1428571,0,0,0.2672612,0,0,0,0,0.1428571,0,0,0,0.2182179,0.1690308,0.1543034,0,0,0.1889822,0,0,0,0.1889822,0.0916699,0,0,0.1690308,0.2390457,0,0,0.1428571,0.2672612,0.1889822
Instruct patients in the use of assistive equipment.,DWA from ONET,4.A.4.b.3.I05.D02,0.1690308,0,0,0.3162278,0,0,0,0,0.1690308,0,0,0,0,0.2,0.1825742,0,0,0,0,0,0,0.2236068,0.1084652,0,0,0,0.1414214,0,0,0.1690308,0.3162278,0.2236068
Teach others to use computer equipment or hardware.,DWA from ONET,4.A.4.b.3.I05.D03,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1825742,0.1666667,0,0,0,0,0,0,0.2041242,0.0990148,0,0,0,0,0,0,0.1543034,0.5773503,0.4082483
Train others in computer interface or software use.,DWA from ONET,4.A.4.b.3.I05.D04,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1825742,0.1666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1543034,0.5773503,0.4082483
Teach others to use technology or equipment.,DWA from ONET,4.A.4.b.3.I05.D05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.1825742,0,0,0,0,0,0,0.2236068,0.1084652,0,0,0,0,0,0,0.1690308,0.3162278,0.2236068
Demonstrate activity techniques or equipment use.,DWA from ONET,4.A.4.b.3.I05.D06,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.1825742,0,0,0,0,0,0,0.2236068,0.1084652,0,0,0,0,0,0,0.1690308,0.3162278,0.2236068
Train customers in the use of products.,DWA from ONET,4.A.4.b.3.I05.D07,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2236068,0.2041242,0,0,0,0.2236068,0.2041242,0,0,0,0,0,0,0,0,0,0.1889822,0.3535534,0.25
Teach exercise or fitness techniques.,DWA from ONET,4.A.4.b.3.I06.D01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Engage patients in exercises or activities.,DWA from ONET,4.A.4.b.3.I06.D02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Teach physical education.,DWA from ONET,4.A.4.b.3.I06.D03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4082483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Teach medical procedures or medical equipment use to patients.,DWA from ONET,4.A.4.b.3.I06.D04,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1825742,0.1666667,0,0,0,0,0,0,0.2041242,0.0990148,0,0,0,0.1290994,0,0,0.1543034,0.2886751,0.2041242
"Train patients, family members, or caregivers in techniques for managing disabilities or illnesses.",DWA from ONET,4.A.4.b.3.I06.D05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Conduct health or safety training programs.,DWA from ONET,4.A.4.b.3.I06.D06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Teach health or hygiene practices.,DWA from ONET,4.A.4.b.3.I06.D07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Train medical providers.,DWA from ONET,4.A.4.b.3.I06.D08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1825742,0,0,0,0,0,0,0
Teach health management classes.,DWA from ONET,4.A.4.b.3.I06.D09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Teach medical procedures to healthcare personnel.,DWA from ONET,4.A.4.b.3.I06.D10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1414214,0,0,0,0,0
Train caregivers or other non-medical personnel.,DWA from ONET,4.A.4.b.3.I06.D11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Supervise maintenance workers.,DWA from ONET,4.A.4.b.4.I01.D01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2886751,0,0,0,0,0,0,0,0.5163978,0,0,0,0,0,0
Supervise engineering or other technical personnel.,DWA from ONET,4.A.4.b.4.I01.D02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2236068,0,0,0,0,0,0
Supervise trainees.,DWA from ONET,4.A.4.b.4.I01.D03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3162278,0,0,0,0,0,0
Supervise service workers.,DWA from ONET,4.A.4.b.4.I01.D04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2886751,0,0,0,0,0,0,0,0.5163978,0,0,0,0,0,0
Supervise production or support personnel.,DWA from ONET,4.A.4.b.4.I01.D05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2236068,0,0,0,0,0,0
Direct activities of subordinates.,DWA from ONET,4.A.4.b.4.I01.D06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2581989,0,0,0,0,0,0
Supervise information technology personnel.,DWA from ONET,4.A.4.b.4.I01.D07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1581139,0.2236068,0,0,0,0,0,0
Supervise clerical or administrative personnel.,DWA from ONET,4.A.4.b.4.I01.D08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2236068,0,0,0,0,0,0
Supervise activities of other legal personnel.,DWA from ONET,4.A.4.b.4.I01.D09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2236068,0,0,0,0,0,0
Supervise scientific or technical personnel.,DWA from ONET,4.A.4.b.4.I01.D10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2236068,0,0,0,0,0,0
Supervise medical support personnel.,DWA from ONET,4.A.4.b.4.I01.D11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2236068,0,0,0,0,0,0
Supervise workers providing client or patient services.,DWA from ONET,4.A.4.b.4.I01.D12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2041242,0.1825742,0.1666667,0,0,0,0,0.2581989,0.3651484,0,0,0,0,0,0
Supervise employees.,DWA from ONET,4.A.4.b.4.I01.D13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3162278,0,0,0,0,0,0
Supervise patient care personnel.,DWA from ONET,4.A.4.b.4.I01.D14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2236068,0,0,0,0,0,0
Supervise technical medical personnel.,DWA from ONET,4.A.4.b.4.I01.D15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2236068,0,0,0,0,0,0
Supervise sales or support personnel.,DWA from ONET,4.A.4.b.4.I01.D16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2236068,0,0,0,0,0,0
Supervise laboratory work.,DWA from ONET,4.A.4.b.4.I01.D17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140028,0,0,0.5163978,0.1825742,0,0,0,0,0.2886751
Supervise student research or internship work.,DWA from ONET,4.A.4.b.4.I01.D18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.1825742,0,0,0.1084652,0,0,0.4,0.1414214,0,0,0,0,0.2236068
Supervise workers performing environmentally sustainable activities.,DWA from ONET,4.A.4.b.4.I01.D19,0,0,0,0,0,0,0,0,0,0,0,0,0.2357023,0,0,0,0,0.2041242,0,0,0,0,0,0,0,0.3651484,0,0,0,0,0,0
Serve on institutional or departmental committees.,DWA from ONET,4.A.4.b.4.I02.D01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Manage content of broadcasts or presentations.,DWA from ONET,4.A.4.b.4.I03.D01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1581139,0,0,0,0,0,0,0
Direct productions or performances.,DWA from ONET,4.A.4.b.4.I03.D02,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333,0,0,0,0,0,0,0,0,0,0,0,0,0.2581989,0,0,0,0,0,0
Coordinate musical rehearsals or performances.,DWA from ONET,4.A.4.b.4.I03.D03,0,0,0,0,0,0,0,0,0,0,0,0,0.2886751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coordinate athletic or sporting events or activities.,DWA from ONET,4.A.4.b.4.I03.D04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coordinate artistic activities.,DWA from ONET,4.A.4.b.4.I03.D05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coordinate forestry or agricultural activities.,DWA from ONET,4.A.4.b.4.I04.D01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Manage agricultural or forestry operations.,DWA from ONET,4.A.4.b.4.I04.D02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0.1212678,0,0,0,0,0,0,0,0,0
"Direct activities of agricultural, forestry, or fishery employees.",DWA from ONET,4.A.4.b.4.I04.D03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1825742,0,0,0,0,0,0
Supervise inmate activities.,DWA from ONET,4.A.4.b.4.I05.D01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2581989,0,0,0,0,0,0
Count prison inmates or personnel.,DWA from ONET,4.A.4.b.4.I05.D02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Direct surveying activities.,DWA from ONET,4.A.4.b.4.I06.D01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2581989,0,0,0,0,0,0
Direct technical activities or operations.,DWA from ONET,4.A.4.b.4.I06.D02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0.1212678,0,0,0.2236068,0,0,0,0,0,0
Coordinate design activities.,DWA from ONET,4.A.4.b.4.I06.D03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1443376,0,0,0,0,0,0,0,0
Coordinate software or hardware installation.,DWA from ONET,4.A.4.b.4.I06.D04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Direct scientific activities.,DWA from ONET,4.A.4.b.4.I06.D05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2581989,0,0,0,0,0,0
Direct natural resources management or conservation programs.,DWA from ONET,4.A.4.b.4.I06.D06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1825742,0,0,0,0,0,0
Manage information technology projects or system activities.,DWA from ONET,4.A.4.b.4.I06.D07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1290994,0,0,0,0,0,0,0
Manage scientific or technical project resources.,DWA from ONET,4.A.4.b.4.I06.D08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Direct medical science or healthcare programs.,DWA from ONET,4.A.4.b.4.I06.D09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0
Direct design or development activities.,DWA from ONET,4.A.4.b.4.I06.D10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0.2236068,0,0,0,0,0,0
Coordinate cross-disciplinary research programs.,DWA from ONET,4.A.4.b.4.I06.D11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coordinate training activities.,DWA from ONET,4.A.4.b.4.I07.D01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coordinate personnel recruitment activities.,DWA from ONET,4.A.4.b.4.I07.D02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Direct employee training programs.,DWA from ONET,4.A.4.b.4.I07.D03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2236068,0,0,0,0,0,0
Manage human resources activities.,DWA from ONET,4.A.4.b.4.I07.D04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Direct quality control activities.,DWA from ONET,4.A.4.b.4.I08.D01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2236068,0,0,0,0,0,0
Coordinate flight control or management activities.,DWA from ONET,4.A.4.b.4.I08.D02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Manage control system activities in organizations.,DWA from ONET,4.A.4.b.4.I08.D03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Manage budgets for personal services operations.,DWA from ONET,4.A.4.b.4.I09.D01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2236068,0,0,0,0,0.1084652,0.1118034,0,0,0,0,0,0,0,0
Direct financial operations.,DWA from ONET,4.A.4.b.4.I09.D02,0,0,0.2886751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2886751,0,0,0,0,0.140028,0,0,0.2581989,0,0,0,0,0,0
Direct fundraising or financing activities.,DWA from ONET,4.A.4.b.4.I09.D03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2236068,0,0,0,0,0,0
Prepare operational budgets.,DWA from ONET,4.A.4.b.4.I09.D04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2886751,0,0,0,0,0.140028,0.1443376,0,0,0,0,0,0,0,0
Manage organizational or project budgets.,DWA from ONET,4.A.4.b.4.I09.D05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0
Manage financial activities of the organization.,DWA from ONET,4.A.4.b.4.I09.D06,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Manage budgets for appropriate resource allocation.,DWA from ONET,4.A.4.b.4.I09.D07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1118034,0,0,0,0,0,0,0,0
Manage organizational or program finances.,DWA from ONET,4.A.4.b.4.I09.D08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prepare operational budgets for green energy or other green operations.,DWA from ONET,4.A.4.b.4.I09.D09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2236068,0,0,0,0,0.1084652,0.1118034,0,0,0,0,0,0,0,0
